PID,text,labels
test_id_291,করবি কেমনে করলেতো অার মাগিদে মতো থাকতে পাবিনা,Negative
test_id_292,সব গুলা এক গোয়ালের গরু।,Negative
test_id_293,তুই চা মাগির বাচ্চা তর নাটক,Negative
test_id_294,বাড়ায় জল এসে গেল,Negative
test_id_295,মাগির কোন মাপ নাই,Negative
test_id_296,বেশ্যার অারেক নাম সাফা কবির,Negative
test_id_297,ওরে কুত্তা বিষসে দরবে না,Negative
test_id_298,এত বড় সেলিব্রের্টি হয়ছে যে পরকাল ই বিশ্বাস করে না .তোর মতো সেলিব্রের্টিকে চোদার টাইম নাই,Negative
test_id_299,গরিবের মিয়া মালকোবা,Negative
test_id_300,তুই একটা মাগী তরে যেন আর বাংলা নাটকে না দেখি পতিতা,Negative
test_id_301,তুই একটা নষ্ট মেমে মাগী,Negative
test_id_302,ভাইয়েরা আর খানকী মাগীরে গালি দিয়েন না‍! মাগি          হয়ে গেছে,Negative
test_id_303,"মিয়া খলিফার দিন শেষ, পরী মনির বাংলাদেশ!!",Negative
test_id_304,পুটকিম্রা খাওয়ার পর সবার সেটাই আগুন ধরে বাইঞ্চদ বাই দা রাস্তা হ্যাকার ভাইরে    ,Negative
test_id_305,আপনি জারজ সেটা আবার গর্ব করে বলছেন হা হা কি দিন আইলো,Negative
test_id_306,লিংকের অপেক্ষাই থাকলাম,Negative
test_id_307,বেশ্যার মুখে বদ দোয়া মানায় না। পতিতার মেয়ে।।।।।,Negative
test_id_308,"আমিও আসছিলাম পড়ে দেখি ফলো করা নাই,,তাই একটা বেশ্যা খানকি মাগি",Negative
test_id_309,জা জনি কাকুর কাছে জা,Negative
test_id_310,তুমি রেডি থাক আমি আসতেছি,Negative
test_id_311,"হায়্রে পাছা কবিরজনগণ কি ভুলে গেল সব পোষ্ট এ ""নোয়াখালী বিভাগ চাই"" কমেন্ট",Negative
test_id_312,মুরখ ঘরে মুরখ হিরো আলম । মুরখ চুদাই বলে করোনা ভাইরাস ঢুকে নাই,Negative
test_id_313,তুই আওয়ামী লীগের জারজ সন্তান জন্মের পরিচয় নেই,Negative
test_id_314,"কমেন্ট এ হুগা মারামারি লাগছে মাগি রে লয়া ক্যান ভাইরাস থেকে দুরে থাকা যায়না,,,",Negative
test_id_315,তোমাল তথা তেউ তুদে না,Negative
test_id_316,"একবারে মাগির মতো লাগের,",Negative
test_id_317,বেশ্যা কবির তুই খানকি মাগী,Negative
test_id_318,এ মাগি আবার মানুষ নিরাপদে থাকতে বলে কেন!!!! এতো নিজে আল্লাহকে স্বীকার করে না,Negative
test_id_319,দুদু ও ৮ টা!,Negative
test_id_320,বাসায় কি কাপড় চুপোর নাই নাকি,Negative
test_id_321,আমার কথাই সত্যি হলো-‘ম্যানেজারের কোন ক্ষমতা নাই তার মালিকের বিরুদ্ধে ব্যবস্থা নেবার!’ডা: তুহিন মল্লিক,Negative
test_id_322,পুরাই সস্তা মাগির মতো লাগে,Negative
test_id_323,গরীবের নাতাশা মালকোভা !!,Negative
test_id_324,কুত্তার বাচ্চা নটি মাগী,Negative
test_id_325,"আমি বললাম যে, চুদাচুদি কর,কিন্তু কন্ডম টা ধোনে ভাল করে পড়িয়ে দে,,তা ত শুনলি না",Negative
test_id_326,হিসাব বুঝো না দুধু খাও,Negative
test_id_327,তোমাল ততা তেও তোতেও না,Negative
test_id_328,নিয়াজ মুহাম্মদ প্রোফাইল লক করে আবার প্রাপর চুদাও তাইনা,Negative
test_id_329,কথা গুলা কলিজায় গিয়ে আঘাত করলো  ওলে আমাল চুত্মারানি টা ,Negative
