PID,text,labels
test_id_5110,বাবুই আর রঙ প্রায়ই চেঁচিয়েমেচিয়ে কথা বলেন ।,Positive
test_id_1991,শ্রদ্ধা জানাই শ্রী প্রভাষ রঞ্জন। একজন শুদ্ধ অন্তঃকরণের মানুষ।,Neutral
test_id_5151,হাসিনা মালদ্বীপে তার প্রথম ছয় দিনের দ্বিপক্ষীয় সফর ।,Positive
test_id_1736,ধন্যবাদ প্রথম আলো এমন উদারভাবে আমাদের পথ দেখানোর জন্য। ধন্যবাদ লেখক।,Neutral
test_id_171,এখন জনতা লিংক খুঁজবে,Negative
test_id_5476,লেডিস হোস্টেলে ওই ঘটনায় চিতাবাঘটিকে তাড়াতে গিয়ে ১৫ ।,Positive
test_id_8631,এর সঙ্গে পাল্লা দিয়ে বাড়ছে মানুষের চাহিদাও ।,Positive
test_id_5878,এসব উন্নয়নের সাফল্য বা সুফল যদি জনগণ না ।,Positive
test_id_7387,আমি পিচ কিউরেটরের বক্তব্য জানতে বেশি আগ্রহী।,Neutral
test_id_6249,মাঝে মধ্যে কয়েকটা কমেন্টে এংরি রিয়েক্ট চুদানো মানুষ গুলো কারা,Negative
test_id_8369,আগামী বছর যে প্রকল্পগুলো আমরা উদ্বোধন করতে ।,Positive
test_id_4969,সত্য কঠিন হলেও মেনে নিতে হবে।,Neutral
test_id_6307,আর কতবার বিয়ে হবে,Negative
test_id_5295,উজ আহমেদ মুথাসিম আদনানের সঙ্গে পৃথক বৈঠক ।,Positive
test_id_1390,তবু যদি কোন ভাল নির্দেশনা আসে তাহলে জনগন বেঁচে যায়।,Neutral
test_id_1417,বিড়ালের গলায় ঘন্টা বাধবে কে?,Neutral
test_id_10710,বসে আছে একা একা তার স্বপ্নের কারখানা চলেছে ।,Positive
test_id_5783,ঘটনার প্রকৃত কারণ উদঘাটনে বিচারিক অনুসন্ধানের জন্য ।,Positive
test_id_4294,ধৈর্য্য নয়। নিজের আত্মরক্ষা করে দায়িত্ব পালন করতে হবে। ধৈর্য্য ধরার পরিণাম দেখলেন তো।,Neutral
test_id_4118,নিজের খেয়ে বনের মোষ তাড়ানো এই মানুষগুলোর জন্যই বোধকরি বাংলাদেশে এখনও বৃষ্টি হয়।,Neutral
test_id_1115,"তথ্যনির্ভর লিখা, ভালো লাগলো",Neutral
test_id_3304,নটিমাগি তুই বিশ্বাস করলে কর না করলে না কর বুঝবি ঠেলা মরার পর,Negative
test_id_7588,যে কোন খেলোয়াড়ই মেসির সাথে খেলতে চাইবে৷,Neutral
test_id_5449,নতুন বছর শুরুতে দেশের আলাদা আলাদা অঞ্চলে শৈত্যপ্রবাহের ।,Positive
test_id_2604,বোঝানোর চেষ্টায় ডান হাতের পাঞ্জাটা ট্রাফিক পুলিশের ।,Positive
test_id_11229,ইচ্ছে থাকলেও কী পড়বেন আর কী বাদ ।,Positive
test_id_2215,তোমাদের সঙ্গে থেকেও আমি আসলে তোমাদের সঙ্গে ।,Positive
test_id_8068,এবার নির্বাচনে বিশ্ব রেকর্ড হবে।,Neutral
test_id_8741,এই শক্তি আসে পৃথিবীতে সঞ্চিত শক্তির মাধ্যমে ।,Positive
test_id_1621,একটি নিরপেক্ষ তদন্ত কমিটি দোষীদের শাস্তির ব্যবস্থা হবে,Neutral
test_id_11186,এ পদের জন্য প্রায় ১৩ লাখ ৯ হাজার ।,Positive
test_id_6262,"বারোভাতারীর খোলা শুধুই জানালা?? বারোভাতারীর সব ই খোলা কাপর,ব্লাউজ,ব্রা পেন্টি, দরজা জানলা শাউয়া ইটিসি।",Negative
test_id_3043,"জাহিদ মালেক কয়টা ছবি করছে,,,,আমি ১টা ও দেখি নাই।।",Negative
test_id_7762,ওনার মাথায় এখন কেবল ইলেকশন ঘুরছে ।,Neutral
test_id_5227,পেশাদারদের নিয়োগ এবং যুব ও ক্রীড়া উন্নয়নের ক্ষেত্রে ।,Positive
test_id_9504,"প্রধান বিচারপ্রতির দোস কেন, নিজেদের দোস খুজে বের করেন?",Neutral
test_id_10987,করুন- ৩৫তম বিসিএস ক্যাডার ও সাবেক সিনিয়র ।,Positive
test_id_4156,পুলিশ লাগবে নাসন্ত্রাসীরা এইভাবে নিজেরাই নিজেদের অস্তিত্ব বিলীন করবে এবং সমাজে শান্তি অটোমেটিক ফিরে আসবে,Neutral
test_id_10924,অনেকের মাঝে জব সলিউশন বই পড়ার নিয়ে আতঙ্ক ।,Positive
test_id_4673,আপনার আয় কতো বাড়ল ??,Neutral
test_id_5154,প্রথম ছয় দিনের দ্বিপক্ষীয় সফর শেষে আগামীকাল দেশের ।,Positive
test_id_6328,পয়সার জন্য মানুষ কত নিচে নামতে পারে। এই মাল এফডিসিতে আসলো কিভাবে।,Negative
